Industry_ID,Date,Past_Violation_Count,Inspection_Frequency,Penalty_Last_Year,Audit_Score
23,2021-08-31,0,2,0,83.57802489638254
23,2021-09-30,2,4,0,88.17459956416428
23,2021-10-31,3,1,0,79.74198356703259
23,2021-11-30,2,2,0,85.74684525761282
23,2021-12-31,3,4,0,88.2242609002285
23,2022-01-31,4,1,0,81.32952862803347
23,2022-02-28,3,2,0,90.9114952545232
23,2022-03-31,2,3,0,88.32386296777293
23,2022-04-30,4,4,0,78.76496747289306
23,2022-05-31,2,4,0,71.33364870953963
23,2022-06-30,1,3,0,90.26539493312963
23,2022-07-31,2,1,1,62.1144197093073
23,2022-08-31,2,1,0,72.07333914510738
23,2022-09-30,2,3,0,63.31290331377737
23,2022-10-31,1,2,0,80.90197734306983
23,2022-11-30,1,4,0,87.57022755536367
23,2022-12-31,3,4,0,76.9914437275
23,2023-01-31,1,4,1,64.97512296597809
23,2023-02-28,3,2,0,92.30612597788354
23,2023-03-31,1,3,0,86.31614270746921
23,2023-04-30,0,4,0,76.77088741118467
23,2023-05-31,1,3,0,64.69290997693165
23,2023-06-30,1,3,0,73.82617712968634
23,2023-07-31,3,2,0,92.78688466802359
23,2023-08-31,3,3,0,94.31892270382428
23,2023-09-30,2,2,0,62.841359688709254
23,2023-10-31,2,2,0,68.6568354967988
23,2023-11-30,2,2,0,77.44951740986215
23,2023-12-31,2,2,1,91.92222229293174
24,2019-01-31,3,3,1,77.88815704047465
24,2019-02-28,2,2,0,83.17875249832275
24,2019-03-31,0,4,0,69.78932546749418
24,2019-04-30,2,4,0,60.50075497663177
24,2019-05-31,2,1,0,93.92442355219842
24,2019-06-30,1,3,1,82.46057476568538
24,2019-07-31,2,1,0,68.29012483041257
24,2019-08-31,0,4,0,82.71626615714825
24,2019-09-30,3,3,0,77.19455213365652
24,2019-10-31,4,4,0,84.49383066703398
24,2019-11-30,5,3,0,64.66922684473747
24,2019-12-31,1,4,0,72.23601763321058
24,2020-01-31,2,3,0,75.86312577849746
24,2020-02-29,2,3,1,65.76977223733145
24,2020-03-31,1,3,1,85.63029931490306
24,2020-04-30,2,2,0,73.258348416992
24,2020-05-31,3,4,0,68.22057953806251
24,2020-06-30,2,4,0,83.08705085755483
24,2020-07-31,3,3,0,69.32093104592911
24,2020-08-31,2,3,0,94.9921067161935
24,2020-09-30,1,1,0,69.66643350422763
24,2020-10-31,2,3,1,67.16521422460791
24,2020-11-30,4,2,1,78.98050259084296
24,2020-12-31,2,4,0,74.36087082370015
24,2021-01-31,5,2,0,94.57833288722976
24,2021-02-28,1,1,0,89.29539411760558
24,2021-03-31,3,3,0,75.54590733054816
24,2021-04-30,3,1,0,88.77399838926186
24,2021-05-31,2,3,0,65.07475352369137
24,2021-06-30,0,4,0,79.99457667217378
24,2021-07-31,1,4,0,83.5512831396251
24,2021-08-31,1,2,0,65.56923300051844
24,2021-09-30,0,4,0,71.64185866223939
24,2021-10-31,3,1,0,66.45711274324452
24,2021-11-30,2,3,0,88.76952146900024
24,2021-12-31,1,2,0,78.29061048600593
24,2022-01-31,0,4,0,63.18394469493996
24,2022-02-28,3,3,0,70.75924239587863
24,2022-03-31,4,4,0,70.88481457041837
24,2022-04-30,2,1,1,76.18906705238783
24,2022-05-31,3,1,0,87.92266071021872
24,2022-06-30,2,3,0,85.69515889843326
24,2022-07-31,2,2,0,83.01871018274207
24,2022-08-31,1,4,0,90.08408860744976
24,2022-09-30,5,3,0,75.96237056390547
24,2022-10-31,2,1,0,83.47922151736947
24,2022-11-30,1,2,0,94.92848504258001
24,2022-12-31,2,4,0,88.20605297282783
24,2023-01-31,4,2,0,69.05906085242482
24,2023-02-28,1,4,0,64.51383953480719
24,2023-03-31,2,4,0,82.27280335583248
24,2023-04-30,2,3,0,76.90010127164962
24,2023-05-31,2,1,1,75.8256263273205
24,2023-06-30,0,4,0,79.76855236971899
24,2023-07-31,4,4,0,89.99905798110785
24,2023-08-31,3,3,0,65.59752898878324
24,2023-09-30,5,1,0,91.09491497657498
24,2023-10-31,0,3,0,65.39702699232625
24,2023-11-30,2,2,0,86.66079157743813
24,2023-12-31,3,2,0,78.98630403443715
25,2019-01-31,1,2,0,71.68368489934105
25,2019-02-28,4,2,1,71.08468166214776
25,2019-03-31,6,1,0,91.136743252624
25,2019-04-30,3,4,0,91.12428041887316
25,2019-05-31,1,1,0,80.68321360530604
25,2019-06-30,1,1,1,74.07414183095841
25,2019-07-31,2,2,1,88.84627148703802
25,2019-08-31,6,2,0,85.06320266592512
25,2019-09-30,2,1,0,90.32195025476366
25,2019-10-31,1,4,1,91.88478303254097
25,2019-11-30,3,3,0,84.93356724469268
25,2019-12-31,2,2,0,82.63599051295917
25,2020-01-31,4,4,0,86.86666929893087
25,2020-02-29,3,4,0,94.59910774294349
25,2020-03-31,3,1,1,76.17338884674693
25,2020-04-30,3,3,1,74.51859936656007
25,2020-05-31,1,3,0,84.52447623857196
25,2020-06-30,0,1,1,70.08612194723023
25,2020-07-31,2,4,0,77.56625588060533
25,2020-08-31,3,1,0,89.1600462085299
25,2020-09-30,5,1,0,63.25882482101613
25,2020-10-31,1,2,0,70.88096451801931
25,2020-11-30,2,1,0,84.40989103544443
25,2020-12-31,3,2,1,87.89574716860108
25,2021-01-31,4,2,1,86.31342267146832
25,2021-02-28,3,4,0,93.9088098460009
25,2021-03-31,3,4,0,94.00776742760618
25,2021-04-30,1,2,1,62.59167879648699
25,2021-05-31,2,1,1,70.46217057494269
25,2021-06-30,1,3,0,88.74920339960165
25,2021-07-31,1,3,0,92.71172941238677
25,2021-08-31,3,2,0,83.51292638016217
25,2021-09-30,2,4,0,64.88126291096623
25,2021-10-31,0,4,1,72.57554204427984
25,2021-11-30,1,2,0,70.26646261517654
25,2021-12-31,2,1,0,89.98538180240585
25,2022-01-31,1,1,0,61.20525893762828
25,2022-02-28,5,4,0,69.84948515099119
25,2022-03-31,5,3,0,64.17842263505356
25,2022-04-30,1,4,1,92.4966646060525
25,2022-05-31,2,1,0,77.58546274011526
25,2022-06-30,2,4,0,69.81636148276792
25,2022-07-31,2,4,1,78.04473806525233
25,2022-08-31,1,1,0,71.56962866798818
25,2022-09-30,1,1,0,78.44217785565513
25,2022-10-31,0,2,0,78.10697747724615
25,2022-11-30,0,2,0,66.7614369456558
25,2022-12-31,4,3,0,88.51047967487332
25,2023-01-31,7,3,0,76.62158021408369
25,2023-02-28,4,4,0,65.1234016799956
25,2023-03-31,1,3,0,66.64760835191503
25,2023-04-30,4,1,1,92.42294690641066
25,2023-05-31,1,3,0,85.32965490884607
25,2023-06-30,1,1,0,94.77019172793464
25,2023-07-31,3,2,0,68.82957702882362
25,2023-08-31,5,1,0,87.01916277319737
25,2023-09-30,3,4,0,67.964693141254
25,2023-10-31,2,1,0,66.62919179324868
25,2023-11-30,2,2,0,76.51231851194203
25,2023-12-31,2,4,0,65.98286248474518
26,2019-01-31,3,1,0,77.96879250547666
26,2019-02-28,2,2,0,92.97574214607766
26,2019-03-31,1,1,0,91.12858323481312
26,2019-04-30,4,2,0,89.41439485276175
26,2019-05-31,2,2,0,82.8083098490645
26,2019-06-30,3,2,0,74.23925185629707
26,2019-07-31,4,3,1,91.33870810280368
26,2019-08-31,1,3,0,91.37754157908834
26,2019-09-30,3,3,0,61.24191918009941
26,2019-10-31,2,2,0,66.81173992267362
26,2019-11-30,0,1,1,78.07555913069564
26,2019-12-31,4,1,0,62.19299384257321
26,2020-01-31,2,2,0,68.45819836311034
26,2020-02-29,3,1,0,69.2527499640039
26,2020-03-31,2,3,0,71.33884264906891
26,2020-04-30,2,4,0,70.17084754104252
26,2020-05-31,0,1,0,63.177291612414
26,2020-06-30,2,4,0,93.15523536665432
26,2020-07-31,2,2,1,79.1209864126662
26,2020-08-31,4,4,0,91.23067095289443
26,2020-09-30,3,2,1,78.13015583250387
26,2020-10-31,4,1,1,74.70262027697039
26,2020-11-30,1,3,1,77.62675358810561
26,2020-12-31,1,3,1,83.78559695381159
26,2021-01-31,1,2,1,79.97712562882063
26,2021-02-28,1,2,0,88.57445341654974
26,2021-03-31,1,2,0,62.09235514058659
26,2021-04-30,1,1,0,79.81653494844352
26,2021-05-31,2,1,0,73.72770800107098
26,2021-06-30,4,1,0,67.86387171721023
26,2021-07-31,3,3,0,60.416024309658425
26,2021-08-31,3,2,1,78.61980537344719
26,2021-09-30,3,4,0,92.00918276854046
26,2021-10-31,4,3,1,63.040294189518626
26,2021-11-30,1,1,0,78.60029124401343
26,2021-12-31,2,3,1,73.19890183695281
26,2022-01-31,0,4,0,63.354737181906216
26,2022-02-28,1,3,1,90.50192892098144
26,2022-03-31,2,4,0,78.01986509613923
26,2022-04-30,2,4,0,66.08244713343227
26,2022-05-31,5,3,0,89.1192177062093
26,2022-06-30,0,2,0,73.24895686978994
26,2022-07-31,2,4,0,69.08130196963266
26,2022-08-31,1,4,1,62.22905340701255
26,2022-09-30,4,3,0,76.11878176429414
26,2022-10-31,2,3,1,79.87703500982165
26,2022-11-30,1,2,1,76.83719258711017
26,2022-12-31,2,2,1,79.6811573909516
26,2023-01-31,0,4,0,62.5906996589563
26,2023-02-28,1,3,0,84.21161857671473
26,2023-03-31,2,3,0,62.1359699001347
26,2023-04-30,0,2,1,80.29366731105546
26,2023-05-31,8,3,0,65.2069001666642
26,2023-06-30,2,4,0,69.62804661179464
26,2023-07-31,3,1,0,82.6838643106702
26,2023-08-31,1,4,0,62.368020777199376
26,2023-09-30,2,4,0,69.51792809845506
26,2023-10-31,2,1,0,86.5536389486428
26,2023-11-30,1,1,0,83.45928706498248
26,2023-12-31,3,4,0,70.5911653178785
27,2019-01-31,3,1,0,76.37759262788883
27,2019-02-28,1,1,0,61.16866997901415
27,2019-03-31,2,3,0,85.04534208437433
27,2019-04-30,2,1,0,94.49521020712267
27,2019-05-31,2,3,0,71.74054654053617
27,2019-06-30,1,3,0,68.79309836350618
27,2019-07-31,0,4,0,86.14366250876819
27,2019-08-31,1,1,0,92.68623805221604
27,2019-09-30,1,2,0,86.41450617439894
27,2019-10-31,2,1,0,80.82837530699271
27,2019-11-30,2,2,0,78.42376618526544
27,2019-12-31,2,2,0,93.99346415081229
27,2020-01-31,1,4,0,61.16190929977537
27,2020-02-29,1,1,0,89.1004622941847
27,2020-03-31,1,3,0,75.06976947594526
27,2020-04-30,2,2,0,85.77635856075008
27,2020-05-31,2,4,0,85.05589293105004
27,2020-06-30,1,2,0,78.58303058753276
27,2020-07-31,0,2,0,77.11471938089079
27,2020-08-31,6,1,0,85.57058107401419
27,2020-09-30,2,1,0,85.95620167722046
27,2020-10-31,4,1,0,76.28604160697853
27,2020-11-30,1,2,0,72.80164407874582
27,2020-12-31,3,2,1,93.1308457024378
27,2021-01-31,5,2,0,82.85234647304623
27,2021-02-28,3,3,0,86.63509197160083
27,2021-03-31,4,1,1,77.22304145966726
27,2021-04-30,3,4,0,65.15390616715239
27,2021-05-31,2,4,0,81.31265573463749
27,2021-06-30,1,4,0,64.43781955178369
27,2021-07-31,3,4,0,92.26978195115899
27,2021-08-31,1,2,0,80.73699533334756
27,2021-09-30,2,1,0,78.18542138548825
27,2021-10-31,4,2,0,86.1563598958103
27,2021-11-30,5,2,1,74.0590124698019
27,2021-12-31,2,4,1,76.59845291196068
27,2022-01-31,0,1,1,92.8306510648
27,2022-02-28,2,1,0,67.29771168490755
27,2022-03-31,0,4,1,79.7356488525848
27,2022-04-30,3,1,1,70.70108180054902
27,2022-05-31,4,3,1,92.33941197868259
27,2022-06-30,2,2,0,70.50944425481308
27,2022-07-31,2,3,1,89.67498575299103
27,2022-08-31,4,3,0,83.44899721153288
27,2022-09-30,0,1,0,64.88483860579126
27,2022-10-31,4,4,0,86.42064413719936
27,2022-11-30,2,1,0,77.20462108515943
27,2022-12-31,2,4,0,64.21982222975835
27,2023-01-31,0,1,1,72.11441533981538
27,2023-02-28,1,4,0,77.60108198749839
27,2023-03-31,0,3,0,87.23874601647623
27,2023-04-30,2,3,0,84.67892914673703
27,2023-05-31,1,4,1,76.78007659782517
27,2023-06-30,0,1,0,60.900624304390114
27,2023-07-31,1,3,0,75.44417705272332
27,2023-08-31,1,2,0,81.05437773752313
27,2023-09-30,1,3,0,91.4011215584738
27,2023-10-31,4,1,1,92.83298408306538
27,2023-11-30,4,3,1,86.37219575683153
27,2023-12-31,3,4,0,92.24461507571125
28,2019-01-31,5,4,1,85.46479745498394
28,2019-02-28,4,4,1,82.50147176457217
28,2019-03-31,5,2,0,66.1681493352821
28,2019-04-30,4,2,0,64.04860618309694
28,2019-05-31,1,2,1,87.1001951633406
28,2019-06-30,0,3,0,84.22415273490205
28,2019-07-31,2,2,0,83.67318924792193
28,2019-08-31,4,1,0,64.73102959295814
28,2019-09-30,1,3,0,60.44298695741519
28,2019-10-31,1,1,0,82.37602216075214
28,2019-11-30,0,4,0,90.91049110317189
28,2019-12-31,4,1,0,72.73528859068205
28,2020-01-31,2,1,0,90.68487389309144
28,2020-02-29,3,2,0,84.52360451080949
28,2020-03-31,2,2,1,63.272957325111804
28,2020-04-30,0,2,0,82.62795386967932
28,2020-05-31,2,3,0,61.660661620101756
28,2020-06-30,2,2,0,90.10838376010494
28,2020-07-31,2,4,0,67.03972887367863
28,2020-08-31,1,4,0,61.032922257321516
28,2020-09-30,1,2,1,88.66740886822424
28,2020-10-31,1,4,0,66.67030065554188
28,2020-11-30,2,2,0,87.30816785031303
28,2020-12-31,3,3,0,67.7896838078026
28,2021-01-31,5,4,0,78.01125585824116
28,2021-02-28,2,2,0,86.68543180366363
28,2021-03-31,1,1,0,68.28132699068405
28,2021-04-30,1,1,0,65.81119509828858
28,2021-05-31,3,3,0,60.843932584173906
28,2021-06-30,4,1,0,69.17105326659006
28,2021-07-31,1,1,1,63.804828993004996
28,2021-08-31,2,1,0,74.30522667796811
28,2021-09-30,3,3,1,65.34081583752823
28,2021-10-31,2,1,0,87.77818783942531
28,2021-11-30,1,4,1,91.89590537614691
28,2021-12-31,0,1,0,64.20627652185281
28,2022-01-31,4,2,0,93.33383109223831
28,2022-02-28,1,4,0,86.38700415191022
28,2022-03-31,3,2,0,72.07914625521397
28,2022-04-30,3,2,1,94.29872875525024
28,2022-05-31,4,1,1,60.81012208743696
28,2022-06-30,3,3,0,76.70207664276265
28,2022-07-31,3,3,0,78.36969240903275
28,2022-08-31,2,2,0,91.64387843958366
28,2022-09-30,1,3,0,74.21216562683415
28,2022-10-31,3,1,0,66.50709595703077
28,2022-11-30,2,3,0,75.09076269088723
28,2022-12-31,1,3,0,92.32198743744081
28,2023-01-31,1,4,0,93.22342231904989
28,2023-02-28,3,3,1,86.39517946612548
28,2023-03-31,2,4,0,65.41909613677063
28,2023-04-30,0,2,0,92.16901122341002
28,2023-05-31,3,2,0,90.2841780196132
28,2023-06-30,0,2,1,91.4752042135753
28,2023-07-31,2,3,0,68.47761752822574
28,2023-08-31,0,2,0,75.73501991919223
28,2023-09-30,5,1,1,91.17464095850724
28,2023-10-31,2,1,0,68.13024805677338
28,2023-11-30,1,2,0,84.31761858286836
28,2023-12-31,3,3,0,68.43262719876225
29,2019-01-31,1,1,0,75.42406884311507
29,2019-02-28,1,2,0,67.9646057083373
29,2019-03-31,2,3,1,83.36438298966807
29,2019-04-30,3,4,0,76.3800245378463
29,2019-05-31,2,2,0,65.46949230884921
29,2019-06-30,2,4,1,63.01063656472882
29,2019-07-31,2,4,0,66.88144992622544
29,2019-08-31,0,4,0,76.35313338084235
29,2019-09-30,1,4,0,69.43892809724694
29,2019-10-31,2,4,0,78.06214102652267
29,2019-11-30,4,4,0,73.97127001982625
29,2019-12-31,4,2,0,79.53168844360187
29,2020-01-31,2,2,1,67.56473125363517
29,2020-02-29,2,3,0,70.75914348810552
29,2020-03-31,1,4,0,63.2665607699892
29,2020-04-30,2,3,0,76.8195693678051
29,2020-05-31,1,1,0,83.02015376270839
29,2020-06-30,1,4,0,81.34918526073061
29,2020-07-31,2,1,1,66.38393418535154
29,2020-08-31,0,2,0,82.5155058112638
29,2020-09-30,1,3,0,67.28128339159765
29,2020-10-31,1,4,0,84.69553030225802
29,2020-11-30,1,4,0,90.49774121868577
29,2020-12-31,3,1,0,64.09805085741957
29,2021-01-31,3,4,1,62.24090766000543
29,2021-02-28,1,1,1,81.68773885314103
29,2021-03-31,2,4,0,63.782406237612136
29,2021-04-30,4,1,0,82.39362508594843
29,2021-05-31,0,4,0,79.6990673460628
29,2021-06-30,2,3,0,80.0653315614552
29,2021-07-31,0,4,0,68.82416374362215
29,2021-08-31,2,1,0,85.10798126797414
29,2021-09-30,3,3,0,84.99440764746552
29,2021-10-31,2,3,0,76.15547496717512
29,2021-11-30,3,2,0,88.79839089876799
29,2021-12-31,3,3,0,76.23990285284343
29,2022-01-31,3,2,0,86.58148078971797
29,2022-02-28,1,2,0,88.5459802908271
29,2022-03-31,2,1,0,93.06351596748331
29,2022-04-30,2,2,0,86.56368013665231
29,2022-05-31,1,2,1,73.05599459477881
29,2022-06-30,0,4,0,83.91710212777608
29,2022-07-31,1,4,0,83.28195156748528
29,2022-08-31,2,1,0,64.97900357397853
29,2022-09-30,2,4,0,88.85854883054189
29,2022-10-31,3,3,0,64.34834388228099
29,2022-11-30,0,2,0,79.34158033436394
29,2022-12-31,2,2,1,74.3378960393311
29,2023-01-31,2,4,1,86.63101876164816
29,2023-02-28,2,3,0,61.86991446066424
29,2023-03-31,1,1,1,66.6492386514742
29,2023-04-30,1,1,0,61.62989701958131
29,2023-05-31,2,2,0,72.88043432316606
29,2023-06-30,3,4,0,82.12793435200716
29,2023-07-31,1,2,1,92.84118944059345
29,2023-08-31,3,3,0,66.35329217088852
29,2023-09-30,2,1,0,90.00602784193933
29,2023-10-31,4,3,0,77.7677090389505
29,2023-11-30,2,2,0,75.47603203037056
29,2023-12-31,3,2,0,93.02810090312158
30,2019-01-31,0,3,1,69.10766263136999
30,2019-02-28,2,2,0,94.99437516667416
30,2019-03-31,3,4,0,78.02839264110357
30,2019-04-30,0,3,0,87.68818193508154
30,2019-05-31,2,3,1,82.911732732011
30,2019-06-30,0,2,0,82.45436522906024
30,2019-07-31,1,1,0,65.27574192182742
30,2019-08-31,1,4,0,77.04687663987869
30,2019-09-30,0,2,0,78.04708693592113
30,2019-10-31,0,4,1,66.17647193469797
30,2019-11-30,3,1,1,83.31082046330656
30,2019-12-31,1,1,1,91.31952381925453
30,2020-01-31,1,1,0,69.30395323458234
30,2020-02-29,4,1,0,72.77444238632243
30,2020-03-31,1,3,1,72.20335935741117
30,2020-04-30,3,2,0,71.92996037851395
30,2020-05-31,5,1,0,87.05001997978344
30,2020-06-30,1,1,1,87.58901751126939
30,2020-07-31,2,2,1,69.94971416917295
30,2020-08-31,1,3,0,60.15186000921995
30,2020-09-30,1,2,1,70.36569555912628
30,2020-10-31,1,1,0,83.71191254135657
30,2020-11-30,2,2,0,79.2443692402755
30,2020-12-31,4,3,0,68.64929290474473
30,2021-01-31,1,2,0,84.06042546119943
30,2021-02-28,1,1,0,67.90184299909167
30,2021-03-31,2,2,1,67.49867471297257
30,2021-04-30,1,2,0,62.61591600159934
30,2021-05-31,0,3,0,69.71988296679318
30,2021-06-30,3,3,0,73.96073927987688
30,2021-07-31,3,2,0,67.92762794057136
30,2021-08-31,4,4,0,93.70043739084727
30,2021-09-30,3,3,0,80.9808820662028
30,2021-10-31,1,3,1,81.56892222933743
30,2021-11-30,0,3,1,75.30270446803705
30,2021-12-31,0,2,0,85.41393460880525
30,2022-01-31,1,4,0,60.33520536455428
30,2022-02-28,1,1,1,83.81532458223674
30,2022-03-31,4,4,1,86.17384739147383
30,2022-04-30,5,3,0,68.93101770575122
30,2022-05-31,1,3,1,82.13390425442479
30,2022-06-30,1,1,0,71.54006650872098
30,2022-07-31,0,2,0,62.1208920135658
30,2022-08-31,1,3,0,84.2724302156644
30,2022-09-30,6,3,0,66.55376265969947
30,2022-10-31,1,1,0,74.66869304723208
30,2022-11-30,6,2,1,91.63751684961309
30,2022-12-31,1,4,1,72.22954413515089
30,2023-01-31,2,3,1,70.8158262119665
30,2023-02-28,1,1,0,75.5868465609349
30,2023-03-31,3,2,0,91.64770892944698
30,2023-04-30,0,1,1,60.49571219220293
30,2023-05-31,2,4,1,77.75062068240373
30,2023-06-30,1,4,0,68.07523480589647
30,2023-07-31,1,2,0,68.17796161902005
30,2023-08-31,2,1,0,79.61349789651362
30,2023-09-30,0,3,0,75.90045761223405
30,2023-10-31,0,1,0,84.40508062706614
30,2023-11-30,3,1,0,71.42952363585587
30,2023-12-31,2,3,0,67.21649519396439
31,2019-01-31,1,4,1,79.5731855315113
31,2019-02-28,2,1,1,72.49408297204492
31,2019-03-31,7,2,0,72.92654833171513
31,2019-04-30,5,3,1,80.37152524682006
31,2019-05-31,2,1,0,75.92460220091988
31,2019-06-30,1,4,0,78.18551185384933
31,2019-07-31,3,3,0,63.77842256101095
31,2019-08-31,1,2,0,75.4029247012333
31,2019-09-30,2,4,0,61.189686781513345
31,2019-10-31,0,2,0,80.32672611610161
31,2019-11-30,1,4,0,62.796952220390665
31,2019-12-31,2,2,0,77.38333869860578
31,2020-01-31,1,2,0,65.30575049393538
31,2020-02-29,4,2,0,68.18074361329911
31,2020-03-31,2,2,1,83.05285512114465
31,2020-04-30,4,4,0,81.13809705453777
31,2020-05-31,1,1,0,61.39151398655088
31,2020-06-30,1,1,0,64.33763794288777
31,2020-07-31,2,4,0,62.7556806149486
31,2020-08-31,6,4,0,92.85565178151813
31,2020-09-30,3,4,0,83.54302836347838
31,2020-10-31,1,4,0,79.20358732015575
31,2020-11-30,2,2,1,86.6383764376957
31,2020-12-31,1,3,1,60.14396065561841
31,2021-01-31,1,3,0,88.65302827185064
31,2021-02-28,3,2,0,75.57683816755933
31,2021-03-31,3,2,0,92.64173589996948
31,2021-04-30,0,2,0,93.2239629640375
31,2021-05-31,0,4,0,64.92029158030414
31,2021-06-30,2,2,0,68.33416504722267
31,2021-07-31,3,4,0,67.61846826674007
31,2021-08-31,4,2,0,60.783697926212206
31,2021-09-30,0,1,1,79.25886704163403
31,2021-10-31,2,1,0,84.71673219043542
31,2021-11-30,2,2,0,78.17823121500528
31,2021-12-31,3,3,0,63.84227345103601
31,2022-01-31,3,3,0,82.35535248296713
31,2022-02-28,2,1,0,77.86575821366854
31,2022-03-31,0,1,0,77.65432649015193
31,2022-04-30,0,3,0,89.43231415122108
31,2022-05-31,3,1,0,92.3047645904262
31,2022-06-30,1,4,0,73.51986953133654
31,2022-07-31,1,3,0,64.41251212080905
31,2022-08-31,2,1,0,81.62049164614486
31,2022-09-30,5,4,0,83.8009887945431
31,2022-10-31,1,4,0,61.341079811446576
31,2022-11-30,2,2,0,78.79798640489513
31,2022-12-31,0,1,0,81.669615451649
31,2023-01-31,4,1,0,85.05988714893364
31,2023-02-28,3,1,1,82.0479027623065
31,2023-03-31,2,4,0,60.71727653861083
31,2023-04-30,1,1,0,72.38673184035808
31,2023-05-31,1,4,1,88.68289338066958
31,2023-06-30,3,4,0,83.69379196188733
31,2023-07-31,6,2,0,81.51698546013131
31,2023-08-31,0,1,0,73.40622346069213
31,2023-09-30,4,2,0,83.18742459568715
31,2023-10-31,4,4,0,70.77397262407669
31,2023-11-30,1,4,0,93.10949645616725
31,2023-12-31,2,4,1,83.33786846881686
32,2019-01-31,3,1,1,81.08495871839658
32,2019-02-28,4,4,0,94.79665548515187
32,2019-03-31,1,4,0,90.6607744053899
32,2019-04-30,0,4,0,82.9131569996484
32,2019-05-31,4,1,1,66.21488821833779
32,2019-06-30,2,1,0,84.77668372106923
32,2019-07-31,1,2,0,94.95353940229481
32,2019-08-31,2,2,0,89.76418028700698
32,2019-09-30,1,1,0,84.69271189676518
32,2019-10-31,2,1,0,78.10651454023062
32,2019-11-30,0,3,1,65.30280488696235
32,2019-12-31,2,4,0,83.85785431031614
32,2020-01-31,3,1,1,60.34338139300594
32,2020-02-29,2,3,0,61.29465391476468
32,2020-03-31,1,4,0,67.20840957194025
32,2020-04-30,0,3,0,66.2034520992855
32,2020-05-31,1,4,0,84.52525485585676
32,2020-06-30,0,2,0,63.56278514318777
32,2020-07-31,1,2,0,93.39497248800667
32,2020-08-31,2,2,0,74.58887302089354
32,2020-09-30,2,4,1,60.664165257294144
32,2020-10-31,2,1,0,83.49147150701634
32,2020-11-30,4,2,1,93.9367119417
32,2020-12-31,3,4,0,81.51362154478755
32,2021-01-31,4,3,0,93.52298570424952
32,2021-02-28,0,4,0,69.55373544511708
32,2021-03-31,4,1,1,78.30117148180881
32,2021-04-30,2,4,0,60.60779628807248
32,2021-05-31,0,2,0,83.18255036610967
32,2021-06-30,2,1,0,68.05429176888504
32,2021-07-31,2,2,0,63.36131002327213
32,2021-08-31,2,2,0,64.4303685014755
32,2021-09-30,1,3,0,75.63280006771488
32,2021-10-31,2,2,0,90.94045260948337
32,2021-11-30,1,1,0,79.86550351952869
32,2021-12-31,0,2,0,87.1358437566281
32,2022-01-31,3,1,0,81.07348199436586
32,2022-02-28,2,2,0,70.02417068462758
32,2022-03-31,0,3,1,91.95262830541012
32,2022-04-30,0,2,0,76.47037492107069
32,2022-05-31,3,1,0,87.57449016869671
32,2022-06-30,0,3,0,86.23289999287753
32,2022-07-31,1,4,0,93.36310937274763
32,2022-08-31,4,4,0,87.90342405170958
32,2022-09-30,2,4,1,72.05732559020929
32,2022-10-31,3,2,0,67.66575590583835
32,2022-11-30,0,1,1,69.76866784388443
32,2022-12-31,2,4,0,75.85771140477594
32,2023-01-31,2,1,0,73.48671804737626
32,2023-02-28,2,4,1,60.00510186625386
32,2023-03-31,0,2,1,91.61402094692164
32,2023-04-30,2,4,0,78.07634768042391
32,2023-05-31,2,3,0,85.62588598059659
32,2023-06-30,2,2,0,72.28409502603881
32,2023-07-31,1,3,0,81.06193916301339
32,2023-08-31,0,3,1,70.75705938056407
32,2023-09-30,3,4,1,84.01335970542176
32,2023-10-31,0,2,0,73.25895152208687
32,2023-11-30,2,3,1,89.69427295847096
32,2023-12-31,1,4,0,91.52171344929748
33,2019-01-31,1,2,0,90.84767154818651
33,2019-02-28,3,1,0,94.20668240096433
33,2019-03-31,1,1,0,88.5968791020952
33,2019-04-30,1,1,0,87.7360997391099
33,2019-05-31,3,2,0,64.5465593017899
33,2019-06-30,2,4,0,87.5079321252295
33,2019-07-31,0,4,0,85.61607173505539
33,2019-08-31,4,1,1,60.985348826701916
33,2019-09-30,2,4,0,64.64555494799222
33,2019-10-31,0,2,0,81.98599010833915
33,2019-11-30,2,4,0,91.80118447647374
33,2019-12-31,0,3,0,84.35301965404693
33,2020-01-31,1,2,0,71.15415762804321
33,2020-02-29,2,4,0,76.0268492364803
33,2020-03-31,1,3,0,90.34634193430078
33,2020-04-30,1,4,0,94.19860991356921
33,2020-05-31,2,1,0,71.33876034255483
33,2020-06-30,1,3,0,60.29293161425297
33,2020-07-31,2,3,1,72.4123390755696
33,2020-08-31,2,2,0,73.70925954969329
33,2020-09-30,1,1,0,80.93451301765751
33,2020-10-31,1,2,0,76.14716341665863
33,2020-11-30,0,2,0,90.48452318627031
33,2020-12-31,4,3,0,89.08553910687121
33,2021-01-31,4,4,0,68.83919542537825
33,2021-02-28,0,1,0,82.92778181022858
33,2021-03-31,3,4,1,74.19342936973719
33,2021-04-30,3,2,0,66.38740741950024
33,2021-05-31,1,3,1,60.00358303840464
33,2021-06-30,1,3,0,62.26687135477803
33,2021-07-31,5,3,0,66.79788090914268
33,2021-08-31,4,2,0,70.63922682023154
33,2021-09-30,1,1,0,90.0420070416086
33,2021-10-31,1,3,0,77.80844645723502
33,2021-11-30,2,3,0,80.69202662247122
33,2021-12-31,2,1,0,88.80380440620979
33,2022-01-31,4,4,0,94.40902866646448
33,2022-02-28,1,3,0,92.29104352787175
