Industry_ID,Date,Industry_Type,Production_Volume,Capacity_Utilization,Fuel_Type,Fuel_Consumption,Operating_Hours,Equipment_Age,Scrubber_Installed
20,30-06-2022,Chemical,8273.732488,94.85808258,Diesel,1160.088054,508.4706679,7,0
20,31-07-2022,Chemical,6797.486701,71.00509638,Diesel,889.2549917,688.2190555,7,0
20,31-08-2022,Chemical,12231.21737,78.54006265,Diesel,1249.944739,704.8974674,7,0
20,30-09-2022,Chemical,5642.61536,71.23275881,Diesel,829.9834591,576.7026084,7,0
20,31-10-2022,Chemical,18349.40182,78.70161049,Diesel,2476.6427,504.6970362,7,0
20,30-11-2022,Chemical,19680.0078,80.9426151,Diesel,1075.645092,719.0962189,7,0
20,31-12-2022,Chemical,10129.78708,95.98340866,Diesel,1257.930036,711.0985498,7,0
20,31-01-2023,Chemical,8501.489435,86.62586385,Diesel,858.5462676,496.774258,7,0
20,28-02-2023,Chemical,5930.37313,94.32312289,Diesel,482.5530609,462.6282928,7,0
20,31-03-2023,Chemical,16646.97897,67.79709322,Diesel,2013.961652,424.0411013,7,0
20,30-04-2023,Chemical,16989.25712,79.73305107,Diesel,1130.189756,532.7000671,7,0
20,31-05-2023,Chemical,19160.99974,97.91408292,Diesel,1092.365336,596.6866174,7,0
20,30-06-2023,Chemical,11876.20748,97.31824169,Diesel,1580.422218,559.7808474,7,0
20,31-07-2023,Chemical,10881.89004,82.37625649,Diesel,1118.976162,597.1133358,7,0
20,31-08-2023,Chemical,15320.557,86.07963415,Diesel,1686.991589,695.9429126,7,0
20,30-09-2023,Chemical,15690.14847,96.46737743,Diesel,2173.181079,490.1534693,7,0
20,31-10-2023,Chemical,18059.96716,60.92585004,Diesel,1473.318967,459.1022814,7,0
20,30-11-2023,Chemical,8377.947923,76.53497184,Diesel,1136.407049,646.2730577,7,0
20,31-12-2023,Chemical,10495.89,90.18487131,Diesel,986.0282847,651.1578598,7,0
21,31-01-2019,Pharma,16534.76,71.26543173,Diesel,850.3950911,437.8120443,17,0
21,28-02-2019,Pharma,15477.21215,94.13610889,Diesel,1752.451869,481.4344813,17,0
21,31-03-2019,Pharma,11963.37749,73.12316872,Diesel,1082.357043,663.2468311,17,0
21,30-04-2019,Pharma,7158.295615,63.96385801,Diesel,974.6009622,667.8958625,17,0
21,31-05-2019,Pharma,14822.83501,61.60515156,Diesel,1644.714048,629.5269405,17,0
21,30-06-2019,Pharma,10518.6997,84.65735692,Diesel,963.6599594,560.9741172,17,0
21,31-07-2019,Pharma,10368.32796,92.05388576,Diesel,880.0539192,642.6043077,17,0
21,31-08-2019,Pharma,8960.238232,94.96681287,Diesel,550.4505033,592.4768434,17,0
21,30-09-2019,Pharma,10625.88416,64.4627597,Diesel,973.5303955,652.8085637,17,0
21,31-10-2019,Pharma,17704.49813,72.50234814,Diesel,1908.175679,633.6976886,17,0
21,30-11-2019,Pharma,10236.56173,97.7759078,Diesel,1237.868607,534.9756222,17,0
21,31-12-2019,Pharma,11672.05,99.55214101,Diesel,809.0564367,645.9724258,17,0
21,31-01-2020,Pharma,17508.62561,66.63319904,Diesel,968.4889115,461.3130744,17,0
21,29-02-2020,Pharma,17964.96942,91.25738059,Diesel,1720.230669,502.8525123,17,0
21,31-03-2020,Pharma,10763.45807,64.63471977,Diesel,753.6745525,416.649551,17,0
21,30-04-2020,Pharma,18220.96779,97.08516478,Diesel,2467.020959,665.6717111,17,0
21,31-05-2020,Pharma,11394.795,88.50177061,Diesel,1305.46282,459.2690298,17,0
21,30-06-2020,Pharma,7570.465479,99.83121578,Diesel,778.4888176,668.8188858,17,0
21,31-07-2020,Pharma,10001.27002,60.7117956,Diesel,1249.654194,605.0212056,17,0
21,31-08-2020,Pharma,8717.941948,69.83706378,Diesel,598.2532524,631.67576,17,0
21,30-09-2020,Pharma,15681.63399,66.46561343,Diesel,804.5074675,590.782863,17,0
21,31-10-2020,Pharma,16131.06287,67.70205821,Diesel,2050.122018,453.3800022,17,0
21,30-11-2020,Pharma,5247.840947,65.84618729,Diesel,697.7979123,606.5835638,17,0
21,31-12-2020,Pharma,19000.5811,63.19770841,Diesel,1670.556579,692.6428937,17,0
21,31-01-2021,Pharma,6398.172062,73.3673537,Diesel,544.4545788,416.5128138,17,0
21,28-02-2021,Pharma,7582.054602,89.65201713,Diesel,950.1629689,711.1355561,17,0
21,31-03-2021,Pharma,6165.679635,76.04277243,Diesel,674.5134851,491.8861666,17,0
21,30-04-2021,Pharma,17713.39237,85.28292442,Diesel,1178.934793,500.7195838,17,0
21,31-05-2021,Pharma,16353.00053,99.25641281,Diesel,2084.62198,543.5250263,17,0
21,30-06-2021,Pharma,5069.324826,84.17306449,Diesel,480.0996892,569.6938091,17,0
21,31-07-2021,Pharma,8196.842002,94.69742409,Diesel,900.7263584,644.3785921,17,0
21,31-08-2021,Pharma,5628.290457,71.16070735,Diesel,447.3682199,677.0790555,17,0
21,30-09-2021,Pharma,6733.441947,93.70508795,Diesel,1005.279317,517.2314191,17,0
21,31-10-2021,Pharma,7559.054116,83.57024292,Diesel,510.2596961,617.5044865,17,0
21,30-11-2021,Pharma,7674.398925,96.31466135,Diesel,880.7102736,552.9225583,17,0
21,31-12-2021,Pharma,11979.69239,96.73582106,Diesel,1544.360199,491.8746176,17,0
21,31-01-2022,Pharma,16406.84659,83.37051709,Diesel,882.840457,680.7835148,17,0
21,28-02-2022,Pharma,18922.09672,73.42741766,Diesel,2385.211627,704.320644,17,0
21,31-03-2022,Pharma,13937.52345,60.54456589,Diesel,1149.828137,698.3336243,17,0
21,30-04-2022,Pharma,5224.696212,62.82091206,Diesel,351.017748,408.1309563,17,0
21,31-05-2022,Pharma,17908.92837,97.42262241,Diesel,2300.652421,608.9050874,17,0
21,30-06-2022,Pharma,10773.70658,64.13916907,Diesel,1038.156714,607.3754795,17,0
21,31-07-2022,Pharma,5285.483804,64.20342381,Diesel,454.2785864,449.5551992,17,0
21,31-08-2022,Pharma,14862.90552,65.78503577,Diesel,1333.304031,432.7904852,17,0
21,30-09-2022,Pharma,12565.5874,98.68462469,Diesel,1497.950456,480.42207,17,0
21,31-10-2022,Pharma,14360.65596,69.56070587,Diesel,1583.639505,607.1608306,17,0
21,30-11-2022,Pharma,6102.624152,67.66375872,Diesel,641.7118309,703.0682639,17,0
21,31-12-2022,Pharma,18889.00779,88.66289834,Diesel,2782.265342,416.1499107,17,0
21,31-01-2023,Pharma,9027.62063,67.64209946,Diesel,910.2427464,465.1850533,17,0
21,28-02-2023,Pharma,14294.75675,94.7892134,Diesel,1533.332952,538.8836516,17,0
21,31-03-2023,Pharma,9737.472427,84.46471531,Diesel,616.2473826,480.9700939,17,0
21,30-04-2023,Pharma,8885.812237,93.4655607,Diesel,589.324809,407.130377,17,0
21,31-05-2023,Pharma,12173.33172,85.51491332,Diesel,1444.681423,418.7133644,17,0
21,30-06-2023,Pharma,9253.482238,84.71168169,Diesel,590.0164454,411.9298039,17,0
21,31-07-2023,Pharma,11605.45897,85.91083954,Diesel,1394.715939,456.3480826,17,0
21,31-08-2023,Pharma,12465.59377,73.29884908,Diesel,1409.492581,413.9839117,17,0
21,30-09-2023,Pharma,9870.033168,78.29279825,Diesel,706.3619125,677.1540996,17,0
21,31-10-2023,Pharma,17604.56062,70.17699221,Diesel,2477.580078,603.7682736,17,0
21,30-11-2023,Pharma,13910.19051,94.5253585,Diesel,1508.478737,468.2351569,17,0
21,31-12-2023,Pharma,11797.52138,70.11676307,Diesel,1545.962083,409.1107923,17,0
22,31-01-2019,Cement,8634.14291,66.91418958,Gas,1142.298121,655.4701314,16,0
22,28-02-2019,Cement,10398.17019,70.9683042,Gas,1051.363465,713.35475,16,0
22,31-03-2019,Cement,6358.232154,74.10576125,Gas,350.2903376,552.830726,16,0
22,30-04-2019,Cement,6428.930984,70.2793465,Gas,936.5462329,499.3162803,16,0
22,31-05-2019,Cement,5694.147658,66.02321976,Gas,344.6693302,664.1084722,16,0
22,30-06-2019,Cement,7026.055345,72.59510904,Gas,603.2830155,708.872851,16,0
22,31-07-2019,Cement,9604.724742,68.77130991,Gas,1241.268583,506.3069357,16,0
22,31-08-2019,Cement,11098.42255,62.50782556,Gas,1525.977599,578.4550095,16,0
22,30-09-2019,Cement,11251.80487,94.5041314,Gas,881.6821655,692.8778592,16,0
22,31-10-2019,Cement,8257.303248,89.73994476,Gas,448.4272423,666.0975002,16,0
22,30-11-2019,Cement,15330.90423,98.05655657,Gas,1628.704672,707.4420112,16,0
22,31-12-2019,Cement,8018.954034,79.40210672,Gas,888.042033,451.2655214,16,0
22,31-01-2020,Cement,13781.72437,88.50260312,Gas,1262.516864,692.5016622,16,0
22,29-02-2020,Cement,6562.5609,93.26145146,Gas,775.8107466,410.3366121,16,0
22,31-03-2020,Cement,16222.9059,96.30585064,Gas,2403.648084,515.1390327,16,0
22,30-04-2020,Cement,16112.93945,64.40381221,Gas,1884.808059,649.3970674,16,0
22,31-05-2020,Cement,12416.9499,78.67623087,Gas,797.8235426,655.9240643,16,0
22,30-06-2020,Cement,13654.57482,63.19943832,Gas,1505.353057,672.2005263,16,0
22,31-07-2020,Cement,13815.68295,68.96746203,Gas,1503.132293,662.2398665,16,0
22,31-08-2020,Cement,17779.80827,75.24323083,Gas,2218.92656,456.0633134,16,0
22,30-09-2020,Cement,6541.940345,77.87620367,Gas,943.1741287,527.030932,16,0
22,31-10-2020,Cement,5847.664114,84.36953422,Gas,616.3537498,609.6815459,16,0
22,30-11-2020,Cement,5130.188624,88.41944273,Gas,407.5997734,466.6871937,16,0
22,31-12-2020,Cement,18688.36658,93.793145,Gas,2301.143759,634.904293,16,0
22,31-01-2021,Cement,19436.98301,72.77489304,Gas,1732.445592,449.1778637,16,0
22,28-02-2021,Cement,10125.1106,66.42249511,Gas,1282.464191,418.8468241,16,0
22,31-03-2021,Cement,9002.10013,81.43169047,Gas,1199.72455,489.2160841,16,0
22,30-04-2021,Cement,19566.10997,80.69185984,Gas,2731.539868,510.8799267,16,0
22,31-05-2021,Cement,11777.19618,88.99458461,Gas,1061.724718,410.5392953,16,0
22,30-06-2021,Cement,18644.56883,88.30211325,Gas,1016.985208,668.3393163,16,0
22,31-07-2021,Cement,17849.22692,76.35988742,Gas,932.1249001,603.6183272,16,0
22,31-08-2021,Cement,12893.13015,74.20971444,Gas,1413.256465,713.0102002,16,0
22,30-09-2021,Cement,8793.7912,81.57637845,Gas,904.4351722,534.8659348,16,0
22,31-10-2021,Cement,18904.60356,88.08257032,Gas,1727.933554,591.4812618,16,0
22,30-11-2021,Cement,14093.7363,85.8712976,Gas,1275.472947,564.091306,16,0
22,31-12-2021,Cement,8688.545638,72.87082281,Gas,702.3661353,516.0757978,16,0
22,31-01-2022,Cement,9178.745709,70.40340545,Gas,1316.771185,555.9893037,16,0
22,28-02-2022,Cement,12638.43221,64.63408153,Gas,1226.523512,458.345204,16,0
22,31-03-2022,Cement,5385.572902,79.89593405,Gas,553.8182332,412.9920326,16,0
22,30-04-2022,Cement,8231.659807,94.40822549,Gas,778.5080928,622.5633525,16,0
22,31-05-2022,Cement,12659.62773,65.04025547,Gas,1699.230989,575.668131,16,0
22,30-06-2022,Cement,8148.911409,79.58495326,Gas,480.2038585,638.9599624,16,0
22,31-07-2022,Cement,18867.53645,75.16121047,Gas,1057.793483,533.7581625,16,0
22,31-08-2022,Cement,18755.77388,87.3330173,Gas,1393.052381,594.5133284,16,0
22,30-09-2022,Cement,12704.00568,89.92478428,Gas,1260.411743,496.6633283,16,0
22,31-10-2022,Cement,14450.67081,78.96252497,Gas,1654.084483,690.222721,16,0
22,30-11-2022,Cement,16424.77983,82.99104983,Gas,1972.285036,533.7015846,16,0
22,31-12-2022,Cement,13776.83488,89.00801586,Gas,1564.221222,628.5192966,16,0
22,31-01-2023,Cement,7850.276074,88.77085215,Gas,752.6248501,541.8794415,16,0
22,28-02-2023,Cement,17905.30021,67.94160811,Gas,901.475391,678.6647393,16,0
22,31-03-2023,Cement,7410.489897,78.94659028,Gas,1053.462745,719.6093721,16,0
22,30-04-2023,Cement,10629.61763,62.52104279,Gas,1086.574055,609.0034473,16,0
22,31-05-2023,Cement,11937.85447,68.15535688,Gas,625.5309291,578.924246,16,0
22,30-06-2023,Cement,14606.09175,96.77579365,Gas,1473.53797,495.3518568,16,0
22,31-07-2023,Cement,9023.226841,71.46228097,Gas,492.6986674,491.5420615,16,0
22,31-08-2023,Cement,8369.253747,62.15100512,Gas,1070.617244,605.1476109,16,0
22,30-09-2023,Cement,8769.660526,97.25110425,Gas,495.7545893,653.9748113,16,0
22,31-10-2023,Cement,10866.03319,71.14340691,Gas,1171.401963,567.2979039,16,0
22,30-11-2023,Cement,8772.970856,71.5680355,Gas,760.8880841,544.1110238,16,0
22,31-12-2023,Cement,18352.13965,96.47874319,Gas,2373.371558,456.3651628,16,0
23,31-01-2019,Pharma,5749.42947,71.54608193,Coal,543.8736718,570.9665557,5,0
23,28-02-2019,Pharma,19001.17144,97.26334625,Coal,2037.105343,495.2356559,5,0
23,31-03-2019,Pharma,10870.8504,60.5427828,Coal,820.669376,692.7728131,5,0
23,30-04-2019,Pharma,11487.25082,85.12218125,Coal,715.358145,564.4967857,5,0
23,31-05-2019,Pharma,6720.408382,75.07703856,Coal,835.856009,666.533849,5,0
23,30-06-2019,Pharma,14842.63446,70.43342464,Coal,776.1932382,445.1934479,5,0
23,31-07-2019,Pharma,13997.39854,81.01087886,Coal,1345.840018,707.0848678,5,0
23,31-08-2019,Pharma,18484.86584,78.32275449,Coal,1737.654041,456.0450028,5,0
23,30-09-2019,Pharma,17847.23675,67.73698044,Coal,1324.059095,420.0867701,5,0
23,31-10-2019,Pharma,16867.84648,63.24778363,Coal,2344.19037,585.0581278,5,0
23,30-11-2019,Pharma,15168.92634,92.82803345,Coal,2190.588034,610.8217914,5,0
23,31-12-2019,Pharma,8338.596669,89.53568661,Coal,1170.856337,475.2986874,5,0
23,31-01-2020,Pharma,13437.13003,65.96009219,Coal,1044.894453,607.0116504,5,0
23,29-02-2020,Pharma,11460.01534,87.10946398,Coal,787.5860579,617.7127015,5,0
23,31-03-2020,Pharma,14829.03762,70.1611077,Coal,1777.37572,683.7643664,5,0
23,30-04-2020,Pharma,9572.197019,77.93345366,Coal,827.8429028,714.5296745,5,0
23,31-05-2020,Pharma,7316.905408,67.62244961,Coal,441.2196977,579.8662085,5,0
23,30-06-2020,Pharma,18378.91217,97.61667171,Coal,1740.771452,610.0364195,5,0
23,31-07-2020,Pharma,19202.58323,89.07763776,Coal,982.936052,437.2821702,5,0
23,31-08-2020,Pharma,12765.25479,83.68011929,Coal,1619.670407,428.9183195,5,0
23,30-09-2020,Pharma,16372.63284,87.42932406,Coal,998.5103548,710.1270979,5,0
23,31-10-2020,Pharma,15666.66701,90.97441545,Coal,784.1323333,561.6086683,5,0
23,30-11-2020,Pharma,13880.29501,67.34837542,Coal,1011.771196,487.4668671,5,0
23,31-12-2020,Pharma,8167.407049,61.06526748,Coal,995.8975416,406.4016526,5,0
23,31-01-2021,Pharma,10497.67633,67.96177699,Coal,759.4583962,479.0681231,5,0
23,28-02-2021,Pharma,13459.12654,76.17304491,Coal,1332.406658,513.6531812,5,0
23,31-03-2021,Pharma,13113.97371,98.17543328,Coal,1670.908593,436.9893953,5,0
23,30-04-2021,Pharma,10498.26407,67.84074581,Coal,785.7975093,471.043371,5,0
23,31-05-2021,Pharma,7194.387541,71.8314617,Coal,371.1400513,651.8289574,5,0
23,30-06-2021,Pharma,6484.142331,86.56289471,Coal,720.8079527,551.4741399,5,0
23,31-07-2021,Pharma,11937.0031,98.07349742,Coal,994.6062856,568.7608522,5,0
23,31-08-2021,Pharma,16415.30906,88.31886031,Coal,1360.066001,432.8154003,5,0
23,30-09-2021,Pharma,15446.53305,94.66826121,Coal,1144.913773,461.159992,5,0
23,31-10-2021,Pharma,16948.13099,77.96116982,Coal,1124.55291,430.2492045,5,0
23,30-11-2021,Pharma,19882.9573,63.96736587,Coal,2098.207847,569.7901267,5,0
23,31-12-2021,Pharma,17285.86184,95.50320194,Coal,1312.819115,671.8117081,5,0
23,31-01-2022,Pharma,9267.267188,70.51056152,Coal,635.9399005,501.0042007,5,0
23,28-02-2022,Pharma,19902.19902,87.73449747,Coal,2362.053473,564.7402529,5,0
23,31-03-2022,Pharma,19707.19774,60.13127157,Coal,1222.268406,575.0151459,5,0
23,30-04-2022,Pharma,11154.28566,87.38353591,Coal,1229.687776,712.2043901,5,0
23,31-05-2022,Pharma,13332.67559,94.6884441,Coal,1224.674217,527.5523057,5,0
23,30-06-2022,Pharma,10041.94133,93.89683551,Coal,890.197764,571.455701,5,0
23,31-07-2022,Pharma,6352.084777,68.25755538,Coal,807.3859095,708.7193008,5,0
23,31-08-2022,Pharma,15946.0325,92.80576272,Coal,2238.392382,431.4975581,5,0
23,30-09-2022,Pharma,8220.715543,96.59283574,Coal,1039.099838,436.2818271,5,0
23,31-10-2022,Pharma,16861.65213,66.37242942,Coal,1268.075253,651.161571,5,0
23,30-11-2022,Pharma,19960.64529,87.42888425,Coal,2140.395706,626.7033107,5,0
23,31-12-2022,Pharma,13097.65284,72.93292398,Coal,1281.682233,563.9260003,5,0
23,31-01-2023,Pharma,8460.441852,76.12036,Coal,1160.081062,409.343207,5,0
23,28-02-2023,Pharma,13893.58012,90.42858511,Coal,1538.448274,596.996835,5,0
23,31-03-2023,Pharma,8367.815527,70.63282163,Coal,496.6429743,571.0015409,5,0
23,30-04-2023,Pharma,6834.564744,68.67336871,Coal,932.8045071,674.3460384,5,0
23,31-05-2023,Pharma,10949.15513,79.40411936,Coal,1360.765101,421.3206275,5,0
23,30-06-2023,Pharma,8910.156903,75.72887035,Coal,895.4242245,685.6369069,5,0
23,31-07-2023,Pharma,9850.546329,97.67012552,Coal,533.5358488,645.5322226,5,0
23,31-08-2023,Pharma,16677.15244,93.24751824,Coal,1355.657225,618.1141089,5,0
23,30-09-2023,Pharma,10128.35176,64.27927231,Coal,1277.660509,693.7903338,5,0
23,31-10-2023,Pharma,18548.35437,79.64732802,Coal,2186.634646,446.6737788,5,0
23,30-11-2023,Pharma,7850.496198,67.5159008,Coal,836.3413729,416.1920272,5,0
23,31-12-2023,Pharma,14925.26534,76.42116456,Coal,1498.469664,709.5051059,5,0
24,31-01-2019,Pharma,7236.386312,79.37700782,Diesel,458.0042736,551.4688711,13,0
24,28-02-2019,Pharma,13875.20629,81.62378616,Diesel,1039.918815,506.3157105,13,0
24,31-03-2019,Pharma,5299.890293,90.78632786,Diesel,555.6179338,623.5492539,13,0
24,30-04-2019,Pharma,14705.93311,62.22322538,Diesel,1789.71038,431.9575529,13,0
24,31-05-2019,Pharma,7533.030382,89.8258319,Diesel,996.8829432,673.8802496,13,0
24,30-06-2019,Pharma,18508.66896,91.20535397,Diesel,2380.801821,451.1772923,13,0
24,31-07-2019,Pharma,10172.84572,68.15849269,Diesel,657.7745905,609.9427574,13,0
24,31-08-2019,Pharma,7325.895821,81.60373684,Diesel,425.3497812,645.3690959,13,0
24,30-09-2019,Pharma,15687.62632,76.76272399,Diesel,2272.196071,709.9430448,13,0
24,31-10-2019,Pharma,14946.93107,91.89256576,Diesel,1224.709182,606.4978973,13,0
24,30-11-2019,Pharma,7800.223172,93.62286207,Diesel,1045.158402,475.6366146,13,0
24,31-12-2019,Pharma,12773.78467,76.25017066,Diesel,1683.706037,458.2616359,13,0
24,31-01-2020,Pharma,13112.26967,96.86816902,Diesel,692.2436635,485.6183558,13,0
24,29-02-2020,Pharma,11675.63161,91.40373226,Diesel,619.7201459,587.4823184,13,0
24,31-03-2020,Pharma,5778.212099,75.29609985,Diesel,516.3816129,719.6552027,13,0
24,30-04-2020,Pharma,5665.835018,74.76543632,Diesel,565.9675538,467.667043,13,0
24,31-05-2020,Pharma,14821.85531,96.30274249,Diesel,2213.295729,626.9717995,13,0
24,30-06-2020,Pharma,18402.81132,77.35819681,Diesel,1975.226173,709.6061401,13,0
24,31-07-2020,Pharma,6651.238388,74.81391485,Diesel,577.945522,658.3255861,13,0
24,31-08-2020,Pharma,14649.53718,80.72183538,Diesel,873.0516639,717.9833696,13,0
24,30-09-2020,Pharma,8704.773766,92.04878765,Diesel,910.359535,494.7819617,13,0
24,31-10-2020,Pharma,5298.982507,85.84521473,Diesel,599.8046966,435.3368437,13,0
24,30-11-2020,Pharma,13235.44894,83.50826411,Diesel,1502.871069,531.6789499,13,0
24,31-12-2020,Pharma,15051.60194,90.39144485,Diesel,931.7022737,551.3922757,13,0
24,31-01-2021,Pharma,18364.52954,77.4263119,Diesel,2607.197078,626.2455788,13,0
24,28-02-2021,Pharma,9147.355935,62.00421706,Diesel,891.9687014,418.3437667,13,0
24,31-03-2021,Pharma,7073.16058,96.62375012,Diesel,687.1342636,445.7985646,13,0
24,30-04-2021,Pharma,9544.86396,63.90512958,Diesel,1092.364212,457.8368981,13,0
24,31-05-2021,Pharma,10641.63694,65.1044762,Diesel,1347.103341,696.9317088,13,0
24,30-06-2021,Pharma,18525.10738,80.25446239,Diesel,1050.679239,445.2200782,13,0
24,31-07-2021,Pharma,19227.89494,72.25147974,Diesel,1133.589462,474.3354996,13,0
24,31-08-2021,Pharma,17539.18306,88.87370999,Diesel,1287.547779,711.99186,13,0
24,30-09-2021,Pharma,19391.94192,90.78354084,Diesel,2870.279451,719.3650611,13,0
24,31-10-2021,Pharma,12601.44286,90.18094706,Diesel,868.4559859,702.8713054,13,0
24,30-11-2021,Pharma,9785.633644,74.9625407,Diesel,797.0376775,676.6132199,13,0
24,31-12-2021,Pharma,9576.424717,92.45574849,Diesel,1275.247937,505.5111868,13,0
24,31-01-2022,Pharma,17153.23754,92.28054543,Diesel,1492.093851,581.5262956,13,0
24,28-02-2022,Pharma,10112.62783,89.03497374,Diesel,1196.828648,598.1102215,13,0
24,31-03-2022,Pharma,8103.324582,99.56742114,Diesel,1134.550601,491.6969052,13,0
24,30-04-2022,Pharma,8837.345376,67.07269431,Diesel,923.2594558,577.0446087,13,0
24,31-05-2022,Pharma,8483.759696,62.65522429,Diesel,746.7955699,673.6313314,13,0
24,30-06-2022,Pharma,15462.45515,96.30025397,Diesel,2142.824595,652.2647666,13,0
24,31-07-2022,Pharma,11399.87061,77.86327108,Diesel,1502.481116,540.9730841,13,0
24,31-08-2022,Pharma,14825.88526,67.76972486,Diesel,1269.396641,484.3018904,13,0
24,30-09-2022,Pharma,18138.22276,64.75444664,Diesel,2286.171967,609.6333968,13,0
24,31-10-2022,Pharma,8826.296467,67.6793707,Diesel,774.939342,525.6006439,13,0
24,30-11-2022,Pharma,5382.565042,70.31098773,Diesel,356.587484,706.0729028,13,0
24,31-12-2022,Pharma,7408.101299,72.44955475,Diesel,747.242827,418.6666471,13,0
24,31-01-2023,Pharma,12375.63604,88.69908671,Diesel,1258.114045,402.4444783,13,0
24,28-02-2023,Pharma,6655.133417,64.06873776,Diesel,832.6680056,499.8917421,13,0
24,31-03-2023,Pharma,13397.50587,83.90492994,Diesel,1133.048098,518.8610974,13,0
24,30-04-2023,Pharma,13382.01252,97.99148405,Diesel,1483.650518,497.0633985,13,0
24,31-05-2023,Pharma,5997.625932,77.00186375,Diesel,375.3901394,415.3516115,13,0
24,30-06-2023,Pharma,7493.891425,83.71082879,Diesel,945.2119559,506.2895733,13,0
24,31-07-2023,Pharma,5886.666651,63.63838875,Diesel,751.5910012,460.5878225,13,0
24,31-08-2023,Pharma,19911.08207,61.9404748,Diesel,2382.693309,669.1803856,13,0
24,30-09-2023,Pharma,14678.98939,94.76656995,Diesel,2103.453783,657.8233137,13,0
24,31-10-2023,Pharma,12333.39714,66.55668812,Diesel,1441.528197,618.9184866,13,0
24,30-11-2023,Pharma,19163.92795,63.43211849,Diesel,2007.335403,567.0422374,13,0
24,31-12-2023,Pharma,6269.749019,98.00898422,Diesel,380.5336789,580.2346588,13,0
25,31-01-2019,Pharma,12297.50621,93.39308392,Diesel,1277.650036,401.4520683,11,0
25,28-02-2019,Pharma,9576.074562,89.10138626,Diesel,1006.625811,552.7556886,11,0
25,31-03-2019,Pharma,14125.81367,94.79946831,Diesel,1859.259589,484.4351634,11,0
25,30-04-2019,Pharma,14729.03184,84.47340218,Diesel,1720.310576,475.7671236,11,0
25,31-05-2019,Pharma,18733.70824,94.84325023,Diesel,1735.204314,474.151986,11,0
25,30-06-2019,Pharma,6034.109184,88.54108131,Diesel,316.4408158,585.5248028,11,0
25,31-07-2019,Pharma,11455.24247,91.43253877,Diesel,1088.746467,483.8361377,11,0
25,31-08-2019,Pharma,7198.048262,96.06653659,Diesel,939.8485751,422.9158119,11,0
25,30-09-2019,Pharma,6728.38732,64.31465097,Diesel,371.7326776,502.7644534,11,0
25,31-10-2019,Pharma,6443.661862,78.67833194,Diesel,702.4290903,415.0100513,11,0
25,30-11-2019,Pharma,11748.34108,93.1701238,Diesel,1454.073891,531.7919335,11,0
25,31-12-2019,Pharma,14646.40337,87.48953657,Diesel,1275.265536,680.2514499,11,0
25,31-01-2020,Pharma,19182.95151,60.51847069,Diesel,2677.446584,617.7758881,11,0
25,29-02-2020,Pharma,17966.08437,98.25924389,Diesel,1124.031858,430.9079137,11,0
25,31-03-2020,Pharma,14447.65845,60.98326455,Diesel,1630.537878,704.5146511,11,0
25,30-04-2020,Pharma,7572.817821,90.58205857,Diesel,654.5979363,661.5792862,11,0
25,31-05-2020,Pharma,7655.792055,90.35391694,Diesel,1083.425,698.6475201,11,0
25,30-06-2020,Pharma,11615.08401,84.75225229,Diesel,1625.534214,505.7113638,11,0
25,31-07-2020,Pharma,19886.349,90.24935769,Diesel,1065.691076,628.067945,11,0
25,31-08-2020,Pharma,18422.5557,78.14148427,Diesel,1760.702677,564.8598268,11,0
25,30-09-2020,Pharma,14250.0505,80.12927095,Diesel,2021.641735,533.9134649,11,0
25,31-10-2020,Pharma,13922.98776,74.43979035,Diesel,1871.306519,629.3349979,11,0
25,30-11-2020,Pharma,17081.24676,87.33768109,Diesel,1747.256163,607.957108,11,0
25,31-12-2020,Pharma,11412.19956,79.38151001,Diesel,1354.525354,647.5341391,11,0
25,31-01-2021,Pharma,19003.82079,83.87998852,Diesel,2719.730329,602.2075108,11,0
25,28-02-2021,Pharma,6818.790682,82.3627091,Diesel,521.6671685,523.0185912,11,0
25,31-03-2021,Pharma,8347.894396,77.66889965,Diesel,1032.858837,526.5255929,11,0
25,30-04-2021,Pharma,5612.606644,90.51315466,Diesel,640.8965802,708.4444378,11,0
25,31-05-2021,Pharma,13157.9116,84.84377422,Diesel,1721.29663,530.3434389,11,0
25,30-06-2021,Pharma,15153.28275,81.52957793,Diesel,1712.019564,590.9452714,11,0
25,31-07-2021,Pharma,11794.69296,78.53979549,Diesel,911.3990545,688.0556867,11,0
25,31-08-2021,Pharma,18410.08122,62.23791786,Diesel,2009.423335,519.1948904,11,0
25,30-09-2021,Pharma,5527.408171,77.80386747,Diesel,531.5173478,622.7898872,11,0
25,31-10-2021,Pharma,14380.97364,60.05788882,Diesel,1226.88603,674.5139155,11,0
25,30-11-2021,Pharma,6324.466218,86.97355285,Diesel,563.003894,662.1200326,11,0
25,31-12-2021,Pharma,10573.20493,99.2515864,Diesel,639.9676122,579.9592904,11,0
25,31-01-2022,Pharma,13753.70748,71.59981613,Diesel,818.6343586,690.6343988,11,0
25,28-02-2022,Pharma,8546.893641,84.91200554,Diesel,525.9880047,440.7178153,11,0
25,31-03-2022,Pharma,14585.18891,64.05633606,Diesel,1751.130254,403.8279241,11,0
25,30-04-2022,Pharma,12364.13516,75.22883525,Diesel,1443.547362,711.9384855,11,0
25,31-05-2022,Pharma,6923.367639,66.8706236,Diesel,353.2390439,674.7861834,11,0
25,30-06-2022,Pharma,15915.81644,75.74441368,Diesel,2144.843731,694.48264,11,0
